Date,Open,Close,High,Low,Volume,Amount,Avg_Price,Return,Volatility,Revenue,Net Income,Gross Profit,EPS,Total Assets,Total Liabilities,Total Equity,Cash and Cash Equivalents,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Stock
2023-01-01,55.64,60.12,60.31,52.84,3977112,221808417.0,56.94,9.031556039173005,1.9928348567616805,2243000000.0,245800000.00000003,411100000.0,5.08,3340999999.9999995,1156000000.0,2184000000.0,160400000.0,174300000.0,90700000.0,-177500000.0,ACA
2023-02-01,59.72,61.45,65.33,57.2,3708003,222949334.0,59.880526315789474,2.212242182302071,2.7257721825075607,2243000000.0,245800000.00000003,411100000.0,5.08,3340999999.9999995,1156000000.0,2184000000.0,160400000.0,174300000.0,90700000.0,-177500000.0,ACA
2023-03-01,61.76,63.96,64.04,56.32,8700493,520211801.0,61.530869565217394,4.084621643612696,2.081120590594518,549200000.0,55700000.0,108600000.0,1.15,3417000000.0,1174000000.0,2243000000.0,149200000.0,27300000.0,-34100000.0,-4400000.0,ACA
2023-04-01,63.71,68.44,69.45,58.41,3218698,195316199.0,61.19894736842105,7.004377736085043,3.327154236462955,549200000.0,55700000.0,108600000.0,1.15,3417000000.0,1174000000.0,2243000000.0,149200000.0,27300000.0,-34100000.0,-4400000.0,ACA
2023-05-01,68.69,66.56,71.9,66.03,4443864,302532846.0,69.01181818181819,-2.746931618936288,1.2960505587648388,549200000.0,55700000.0,108600000.0,1.15,3417000000.0,1174000000.0,2243000000.0,149200000.0,27300000.0,-34100000.0,-4400000.0,ACA
2023-06-01,66.44,76.67,77.59,66.26,7066761,512431433.0,73.50714285714287,15.189302884615374,2.1737218753361534,1134000000.0,96600000.0,229700000.00000003,1.99,3496000000.0,1218000000.0,2277000000.0,197900000.0,154900000.0,-86100000.0,-31300000.0,ACA
2023-07-01,76.14,78.13,79.147,74.78,5084423,385496818.0,76.9525,1.9042650319551324,1.1787547210591014,1134000000.0,96600000.0,229700000.00000003,1.99,3496000000.0,1218000000.0,2277000000.0,197900000.0,154900000.0,-86100000.0,-31300000.0,ACA
2023-08-01,78.17,79.17,80.31,75.58,4772948,367248780.0,77.83869565217391,1.331114808652245,1.378561283367224,1134000000.0,96600000.0,229700000.00000003,1.99,3496000000.0,1218000000.0,2277000000.0,197900000.0,154900000.0,-86100000.0,-31300000.0,ACA
2023-09-01,79.89,72.85,80.33,72.72,4330653,321951379.0,75.475,-7.982821775925231,1.8920377566537927,1726000000.0000002,132100000.0,336800000.0,2.71,3490000000.0,1174000000.0,2315000000.0,155300000.0,198800000.0,-131500000.0,-72400000.0,ACA
2023-10-01,72.17,70.07,73.78,67.24,4550479,317744102.0,70.49227272727272,-3.816060398078247,1.557377701065639,1726000000.0000002,132100000.0,336800000.0,2.71,3490000000.0,1174000000.0,2315000000.0,155300000.0,198800000.0,-131500000.0,-72400000.0,ACA
2022-01-01,9.305,9.155,9.585,8.815,9160263,75115538.0,9.234,-1.2938005390835672,1.634410488072582,2025000000.0,101900000.0,614900000.0,1.07,3091000000.0,2227000000.0,864800000.0,41200000.0,159600000.0,-5800000.0,-147200000.0,ACCO
2022-02-01,9.155,9.615,10.015,8.79,11863896,100102029.0,9.363947368421051,5.024576734025144,1.7905724826655165,2025000000.0,101900000.0,614900000.0,1.07,3091000000.0,2227000000.0,864800000.0,41200000.0,159600000.0,-5800000.0,-147200000.0,ACCO
2022-03-01,9.605,9.09,9.79,9.05,13848333,115408393.0,9.369130434782608,-5.460218408736351,1.6669924149299722,441600000.00000006,-2700000.0,119600000.0,-0.03,3101000000.0,2219000000.0,881500000.0,91300000.0,-104200000.0,-3400000.0,153500000.0,ACCO
2022-04-01,9.13,8.42,9.245,8.33,11453576,88536895.0,8.824,-7.370737073707367,1.5727030491788931,441600000.00000006,-2700000.0,119600000.0,-0.03,3101000000.0,2219000000.0,881500000.0,91300000.0,-104200000.0,-3400000.0,153500000.0,ACCO
2022-05-01,8.44,8.705,8.725,8.05,15179917,110043752.0,8.356428571428571,3.384798099762465,1.5359929474993697,441600000.00000006,-2700000.0,119600000.0,-0.03,3101000000.0,2219000000.0,881500000.0,91300000.0,-104200000.0,-3400000.0,153500000.0,ACCO
2022-06-01,8.635,7.695,8.655,7.575,13576472,93630990.0,8.057857142857143,-11.602527283170597,2.019612790669393,962600000.0,36700000.0,269600000.0,0.38,3091000000.0,2218000000.0,872899999.9999999,91700000.0,-97900000.0,-6800000.0,153900000.0,ACCO
2022-07-01,7.695,8.335,8.445,7.525,8920764,60395528.0,7.971500000000001,8.317089018843404,1.390903872256073,962600000.0,36700000.0,269600000.0,0.38,3091000000.0,2218000000.0,872899999.9999999,91700000.0,-97900000.0,-6800000.0,153900000.0,ACCO
2022-08-01,8.265,7.17,8.425,7.15,13181951,88506698.0,7.929565217391304,-13.977204559088197,2.3133112179546256,962600000.0,36700000.0,269600000.0,0.38,3091000000.0,2218000000.0,872899999.9999999,91700000.0,-97900000.0,-6800000.0,153900000.0,ACCO
2022-09-01,7.13,6.14,7.184,6.14,15242750,82636640.0,6.653809523809524,-14.365411436541144,1.7323480458976177,1448000000.0,-32000000.0,407000000.0,-0.33,2829000000.0,2048000000.0,781300000.0,78000000.0,-9600000.0,-11600000.0,58300000.0,ACCO
2022-10-01,6.25,5.84,6.59,5.51,17153375,80899711.0,5.9833333333333325,-4.885993485342022,2.4030470853230224,1448000000.0,-32000000.0,407000000.0,-0.33,2829000000.0,2048000000.0,781300000.0,78000000.0,-9600000.0,-11600000.0,58300000.0,ACCO
2022-11-01,5.92,6.885,6.975,5.695,15538131,81166764.0,6.503571428571428,17.89383561643836,3.26132153705651,1448000000.0,-32000000.0,407000000.0,-0.33,2829000000.0,2048000000.0,781300000.0,78000000.0,-9600000.0,-11600000.0,58300000.0,ACCO
2022-12-01,6.965,6.905,7.175,6.655,13493689,75704687.0,6.9140476190476186,0.2904865649963728,1.2238681308978658,1948000000.0,-13200000.0,552300000.0,-0.14,2795000000.0,1985000000.0,810100000.0000001,62200000.0,77600000.0,-9300000.0,-48300000.0,ACCO
2023-01-01,6.965,7.665,7.685,6.935,7941921,47900593.0,7.3635,11.006517016654604,1.2989952377593197,1948000000.0,-13200000.0,552300000.0,-0.14,2795000000.0,1985000000.0,810100000.0000001,62200000.0,77600000.0,-9300000.0,-48300000.0,ACCO
2023-02-01,7.665,6.985,7.93,6.575,10541137,62359617.0,7.31342105263158,-8.871493803000652,2.599695072594268,1948000000.0,-13200000.0,552300000.0,-0.14,2795000000.0,1985000000.0,810100000.0000001,62200000.0,77600000.0,-9300000.0,-48300000.0,ACCO
2023-03-01,6.965,6.71,7.045,6.15,16394638,84819086.0,6.574347826086957,-3.937007874015752,1.9373096176258249,402600000.0,-3700000.0,119300000.0,-0.04,2793000000.0,1983000000.0,809800000.0000001,127100000.0,-23200000.0,-2000000.0,88200000.0,ACCO
2023-04-01,6.73,5.97,6.8,5.71,10747982,53011954.0,6.33,-11.028315946348732,1.7849065920816902,402600000.0,-3700000.0,119300000.0,-0.04,2793000000.0,1983000000.0,809800000.0000001,127100000.0,-23200000.0,-2000000.0,88200000.0,ACCO
2023-05-01,5.98,6.305,6.83,5.685,11243682,56037300.0,6.429318181818181,5.611390284757123,2.953030132862913,402600000.0,-3700000.0,119300000.0,-0.04,2793000000.0,1983000000.0,809800000.0000001,127100000.0,-23200000.0,-2000000.0,88200000.0,ACCO
2023-06-01,6.335,6.675,6.875,6.235,11623625,59596221.0,6.593095238095239,5.868358445678035,1.8442359477783004,896200000.0,22700000.0,283500000.0,0.24,2826000000.0,1995000000.0,830400000.0,82400000.0,-39300000.0,-6100000.0,61400000.0,ACCO
2023-07-01,6.675,7.555,7.56,6.675,12337335,69759707.0,7.149500000000001,13.183520599250942,1.1274035713861568,896200000.0,22700000.0,283500000.0,0.24,2826000000.0,1995000000.0,830400000.0,82400000.0,-39300000.0,-6100000.0,61400000.0,ACCO
2023-08-01,7.525,6.87,7.695,6.27,13499323,72406036.0,6.968260869565218,-9.06684315023163,1.521192537355135,896200000.0,22700000.0,283500000.0,0.24,2826000000.0,1995000000.0,830400000.0,82400000.0,-39300000.0,-6100000.0,61400000.0,ACCO
2023-09-01,6.92,7.28,7.62,6.72,14764592,82393539.0,7.1245,5.967976710334799,1.712759859223265,1344000000.0,37600000.0,428300000.00000006,0.4,2684000000.0,1846000000.0,838000000.0000001,73700000.0,70700000.0,-7500000.0,-53900000.0,ACCO
2023-10-01,7.24,6.6,7.34,6.4,11261926,58791515.0,6.74,-9.340659340659352,1.7185822962674058,1344000000.0,37600000.0,428300000.00000006,0.4,2684000000.0,1846000000.0,838000000.0000001,73700000.0,70700000.0,-7500000.0,-53900000.0,ACCO
2022-01-01,209.52,206.22,215.22,190.86,13614321,464025420.0,204.246,-0.9510086455331356,2.1313684550741803,1371000000.0,127800000.0,731700000.0,1.09,3159000000.0,1914000000.0,1245000000.0,122100000.0,220500000.0,-45370000.0,-256900000.0,ACIW
2022-02-01,205.68,201.12,211.8,191.82,10361184,350445810.0,202.8,-2.473086994471918,1.955671897246264,1371000000.0,127800000.0,731700000.0,1.09,3159000000.0,1914000000.0,1245000000.0,122100000.0,220500000.0,-45370000.0,-256900000.0,ACIW
2022-03-01,201.3,188.94,205.2,187.26,14169026,459243219.0,194.49391304347824,-6.056085918854414,2.126765994221408,323100000.0,15490000.0,156800000.0,0.13,3210000000.0,1986000000.0,1225000000.0,114800000.0,28870000.0,-8487000.0,-26000000.0,ACIW
2022-04-01,189.9,165.72,196.44,155.58,16603942,467082359.0,167.685,-12.289615751032068,2.487272266893993,323100000.0,15490000.0,156800000.0,0.13,3210000000.0,1986000000.0,1225000000.0,114800000.0,28870000.0,-8487000.0,-26000000.0,ACIW
2022-05-01,165.72,159.84,173.64,146.4,14602452,381898932.0,157.0857142857143,-3.54815351194786,2.26777764017792,323100000.0,15490000.0,156800000.0,0.13,3210000000.0,1986000000.0,1225000000.0,114800000.0,28870000.0,-8487000.0,-26000000.0,ACIW
2022-06-01,161.52,155.34,177.36,141.78,16591928,438456492.0,159.44285714285715,-2.8153153153153143,2.774929701942489,663500000.0,28830000.0,317900000.0,0.25,3219000000.0,2010000000.0,1208000000.0,119000000.0,67760000.0,-14400000.0,-60310000.0,ACIW
2022-07-01,156.66,171.18,171.54,150.6,11140989,301136767.0,162.198,10.196987253765943,1.6917706712709892,663500000.0,28830000.0,317900000.0,0.25,3219000000.0,2010000000.0,1208000000.0,119000000.0,67760000.0,-14400000.0,-60310000.0,ACIW
2022-08-01,169.56,142.2,176.093,141.66,15399757,397678808.0,154.60695652173914,-16.929547844374348,1.870883335509159,663500000.0,28830000.0,317900000.0,0.25,3219000000.0,2010000000.0,1208000000.0,119000000.0,67760000.0,-14400000.0,-60310000.0,ACIW
2022-09-01,140.52,125.4,142.62,121.14,18240489,398041625.0,130.88,-11.81434599156117,1.9166699311705084,970100000.0,51950000.0,452700000.0,0.45,3263000000.0000005,2065000000.0,1198000000.0,134800000.0,102000000.0,73620000.0,-143000000.0,ACIW
2022-10-01,127.26,145.98,149.04,124.926,15721760,351179400.0,134.88285714285715,16.4114832535885,1.917156649476245,970100000.0,51950000.0,452700000.0,0.45,3263000000.0000005,2065000000.0,1198000000.0,134800000.0,102000000.0,73620000.0,-143000000.0,ACIW
2022-11-01,148.14,125.4,148.14,118.08,24537470,511441679.0,125.0,-14.097821619399909,4.580539523519149,970100000.0,51950000.0,452700000.0,0.45,3263000000.0000005,2065000000.0,1198000000.0,134800000.0,102000000.0,73620000.0,-143000000.0,ACIW
2022-12-01,125.52,138.0,139.38,120.12,21289086,450711026.0,127.76857142857142,10.047846889952153,2.0517891179634167,1422000000.0,142200000.0,725800000.0,1.25,3210000000.0,2017000000.0,1193000000.0,125000000.0,143400000.0,60250000.0,-171100000.0,ACIW
2023-01-01,139.26,167.58,174.84,136.95,23987099,645279462.0,162.9525,21.43478260869567,3.7677192337208143,1422000000.0,142200000.0,725800000.0,1.25,3210000000.0,2017000000.0,1193000000.0,125000000.0,143400000.0,60250000.0,-171100000.0,ACIW
2023-02-01,167.52,155.1,173.4,153.0,10580299,285333874.0,162.20526315789473,-7.447189402076626,1.4237893017548802,1422000000.0,142200000.0,725800000.0,1.25,3210000000.0,2017000000.0,1193000000.0,125000000.0,143400000.0,60250000.0,-171100000.0,ACIW
2023-03-01,158.52,161.88,163.65,133.98,24474266,627163130.0,152.40782608695653,4.3713733075435135,3.7295119821036815,289700000.0,-32310000.0,111100000.0,-0.3,3007000000.0,1839000000.0,1168000000.0,142400000.0,40070000.0,-8739000.0,-20330000.0,ACIW
2023-04-01,160.92,151.98,162.66,143.64,8215475,210493952.0,153.89368421052632,-6.115641215715351,1.587125883544221,289700000.0,-32310000.0,111100000.0,-0.3,3007000000.0,1839000000.0,1168000000.0,142400000.0,40070000.0,-8739000.0,-20330000.0,ACIW
2023-05-01,151.44,136.86,153.3,132.84,15373474,371074047.0,145.02954545454546,-9.948677457560196,1.769910594917158,289700000.0,-32310000.0,111100000.0,-0.3,3007000000.0,1839000000.0,1168000000.0,142400000.0,40070000.0,-8739000.0,-20330000.0,ACIW
2023-06-01,136.5,139.02,147.36,128.94,16630179,380175451.0,137.19714285714286,1.5782551512494525,2.1423429111729977,613000000.0,-39020000.0,253100000.0,-0.36,3069000000.0,1896000000.0,1173000000.0,132400000.0,57510000.0,-19600000.0,-61180000.0,ACIW
2023-07-01,138.6,139.14,147.9,133.92,8640167,201838471.0,140.418,0.0863185153215262,1.784967563744832,613000000.0,-39020000.0,253100000.0,-0.36,3069000000.0,1896000000.0,1173000000.0,132400000.0,57510000.0,-19600000.0,-61180000.0,ACIW
2023-08-01,138.54,145.68,150.48,134.4,10210557,241056277.0,140.82521739130434,4.700301854247546,1.7561403101783626,613000000.0,-39020000.0,253100000.0,-0.36,3069000000.0,1896000000.0,1173000000.0,132400000.0,57510000.0,-19600000.0,-61180000.0,ACIW
2023-09-01,146.34,135.36,148.38,131.97,7624908,177366400.0,139.356,-7.084019769357486,1.7992133427106298,976000000.0,-1107000.0,438500000.0,-0.01,3254999999.9999995,2044000000.0,1211000000.0,139500000.0,82770000.0,-30530000.0,-47770000.0,ACIW
2023-10-01,134.88,122.22,135.81,117.36,9628169,202177211.0,125.31545454545454,-9.707446808510644,2.3053696835584825,976000000.0,-1107000.0,438500000.0,-0.01,3254999999.9999995,2044000000.0,1211000000.0,139500000.0,82770000.0,-30530000.0,-47770000.0,ACIW
2022-01-01,79.629,78.645,83.215,71.684,1207509,20255199.0,78.53975,1.039364818335975,1.8504441067191768,334700000.0,20250000.0,60770000.0,2.17,266000000.0,154400000.0,111600000.0,2021000.0,19060000.0,-32660000.0,15390000.0,ACNT
2022-02-01,79.102,76.254,84.059,71.121,634343,10901396.0,80.75236842105264,-3.0402441350371845,2.1766724884510484,334700000.0,20250000.0,60770000.0,2.17,266000000.0,154400000.0,111600000.0,2021000.0,19060000.0,-32660000.0,15390000.0,ACNT
2022-03-01,76.782,76.5,87.575,75.005,1305729,22811887.0,81.82121739130434,0.3226060272248032,2.5511820136230625,116200000.0,10260000.0,22500000.0,1.0,289600000.0,167300000.0,122400000.0,1241000.0,394000.0,-1112000.0,-62000.0,ACNT
2022-04-01,76.043,77.696,82.793,75.551,810868,13288100.0,77.6957,1.5633986928104582,1.82307644395794,116200000.0,10260000.0,22500000.0,1.0,289600000.0,167300000.0,122400000.0,1241000.0,394000.0,-1112000.0,-62000.0,ACNT
2022-05-01,77.766,76.5,79.594,70.735,679227,10667976.0,75.44728571428571,-1.5393327841845106,2.5243309335363207,116200000.0,10260000.0,22500000.0,1.0,289600000.0,167300000.0,122400000.0,1241000.0,394000.0,-1112000.0,-62000.0,ACNT
2022-06-01,77.327,69.504,83.286,68.028,403736,6278053.0,74.5374761904762,-9.145098039215682,2.0632336111793013,168300000.0,21320000.0,41640000.0,2.08,306400000.0,172600000.0,133900000.0,245000.0,2889000.0,-2325000.0,-2340000.0,ACNT
2022-07-01,69.293,68.625,71.051,61.559,376685,5010218.0,67.37559999999999,-1.2646754143646466,1.5480278228385562,168300000.0,21320000.0,41640000.0,2.08,306400000.0,172600000.0,133900000.0,245000.0,2889000.0,-2325000.0,-2340000.0,ACNT
2022-08-01,68.625,78.926,83.356,63.493,728733,11254020.0,75.95169565217391,15.010564663023684,3.4035690021871097,168300000.0,21320000.0,41640000.0,2.08,306400000.0,172600000.0,133900000.0,245000.0,2889000.0,-2325000.0,-2340000.0,ACNT
2022-09-01,79.287,69.329,80.121,64.531,336254,5096570.0,73.05185714285714,-12.15949116894307,1.7176488870885198,246500000.0,21940000.0,55740000.0,2.14,299400000.0,164900000.0,134500000.0,532000.0,993000.0,-3462000.0,980000.0,ACNT
2022-10-01,66.129,71.227,73.618,65.918,175102,2518027.0,70.3647619047619,2.7376711044440505,2.078383952840924,246500000.0,21940000.0,55740000.0,2.14,299400000.0,164900000.0,134500000.0,532000.0,993000.0,-3462000.0,980000.0,ACNT
2022-11-01,72.704,57.446,74.56,55.231,712239,8062261.0,61.89957142857144,-19.348000056158487,4.831335729931396,246500000.0,21940000.0,55740000.0,2.14,299400000.0,164900000.0,134500000.0,532000.0,993000.0,-3462000.0,980000.0,ACNT
2022-12-01,57.164,50.555,60.944,48.604,1092514,10496468.0,55.34961904761905,-11.995613271594186,1.8411689887337936,262000000.0,22070000.0,43290000.0,2.16,269000000.0,134800000.0,134300000.0,1440000.0,5577000.0,-4975000.0,-1182000.0,ACNT
2023-01-01,51.223,59.871,60.715,49.395,276203,2734310.0,55.84775,18.42745524676095,2.1965737467180904,262000000.0,22070000.0,43290000.0,2.16,269000000.0,134800000.0,134300000.0,1440000.0,5577000.0,-4975000.0,-1182000.0,ACNT
2023-02-01,59.977,52.383,60.68,51.786,195486,2107488.0,58.676210526315785,-12.506889813098155,1.7287568132780748,262000000.0,22070000.0,43290000.0,2.16,269000000.0,134800000.0,134300000.0,1440000.0,5577000.0,-4975000.0,-1182000.0,ACNT
2023-03-01,52.067,52.243,56.707,49.254,175553,1625085.0,52.59504347826087,-0.267262279747249,2.580784590954944,54860000.0,-5199000.0,1466000.0,-0.51,255000000.0,126000000.0,129000000.0,421000.0,13390000.0,-824000.0,-13590000.0,ACNT
2023-04-01,52.172,53.438,55.125,50.661,130606,1209235.0,53.05573684210526,2.2873877840093426,1.0665818021540845,54860000.0,-5199000.0,1466000.0,-0.51,255000000.0,126000000.0,129000000.0,421000.0,13390000.0,-824000.0,-13590000.0,ACNT
2023-05-01,53.403,53.473,55.196,50.309,178024,1670889.0,53.73286363636364,0.0654964631909837,0.9186235834742728,54860000.0,-5199000.0,1466000.0,-0.51,255000000.0,126000000.0,129000000.0,421000.0,13390000.0,-824000.0,-13590000.0,ACNT
2023-06-01,53.579,52.032,57.762,50.45,167321,1602189.0,53.66990476190476,-2.6948179455052124,1.8955930373761605,128100000.0,-19840000.0,10370000.0,-1.95,232400000.0,118100000.0,114300000.0,717000.0,18070000.0,-1625000.0,-17170000.0,ACNT
2023-07-01,51.884,52.172,52.278,49.305,178508,1577732.0,51.35835,0.269065190651907,0.7857680258897715,128100000.0,-19840000.0,10370000.0,-1.95,232400000.0,118100000.0,114300000.0,717000.0,18070000.0,-1625000.0,-17170000.0,ACNT
2023-08-01,51.662,51.469,53.965,50.731,162923,1493833.0,52.14260869565217,-1.3474660737560318,1.171721207710243,128100000.0,-19840000.0,10370000.0,-1.95,232400000.0,118100000.0,114300000.0,717000.0,18070000.0,-1625000.0,-17170000.0,ACNT
2023-09-01,52.172,51.258,54.204,47.11,117412,1011653.0,50.82715,-0.4099555071985006,1.984620956402,184200000.0,-37770000.0,16380000.0,-3.72,215200000.0,118900000.0,96300000.0,730000.0,21530000.0,-2805000.0,-19430000.0,ACNT
2023-10-01,51.082,49.43,51.223,45.809,155111,1270583.0,49.66931818181818,-3.5662725818408902,1.966130950618336,184200000.0,-37770000.0,16380000.0,-3.72,215200000.0,118900000.0,96300000.0,730000.0,21530000.0,-2805000.0,-19430000.0,ACNT
2022-01-01,67.358,66.667,68.517,61.359,191547,6193607.0,65.55665,-1.404972122395265,1.9742050153433528,182100000.0,13660000.0,64800000.0,3.93,144400000.0,67360000.0,77080000.0,4843000.0,5141000.0,-6373000.0,2043000.0,ACU
2022-02-01,66.25,66.667,69.883,63.333,111018,3666638.0,66.63142105263158,0.0,1.6823638503539518,182100000.0,13660000.0,64800000.0,3.93,144400000.0,67360000.0,77080000.0,4843000.0,5141000.0,-6373000.0,2043000.0,ACU
2022-03-01,68.017,68.133,70.988,66.608,121965,4142207.0,68.12604347826087,2.1989890050549743,1.4700633041559474,43330000.0,830000.0,14970000.0,0.24,153100000.0,75300000.0,77770000.0,5307000.0,-5479000.0,-518000.0,6450000.0,ACU
